p1_ip_total_len,p1_ip_ttl,p1_inter_arrival_time,p2_ip_total_len,p2_ip_ttl,p2_inter_arrival_time,p3_ip_total_len,p3_ip_ttl,p3_inter_arrival_time,p4_ip_total_len,p4_ip_ttl,p4_inter_arrival_time,p5_ip_total_len,p5_ip_ttl,p5_inter_arrival_time,label
1487,64,0,132,64,0.10831618309020996,98,64,1.9073486328125e-06,95,64,3.0994415283203125e-06,87,64,1.9073486328125e-06,nike.com
439,47,0,132,63,0.012406110763549805,98,63,0.001001119613647461,95,63,6.389617919921875e-05,87,63,5.0067901611328125e-06,nike.com
1452,47,0,119,47,5.9604644775390625e-06,132,63,0.016718149185180664,98,63,6.794929504394531e-05,95,63,4.9114227294921875e-05,nike.com
1472,53,0,132,62,0.02568817138671875,98,62,5.0067901611328125e-06,95,62,4.696846008300781e-05,87,62,1.9073486328125e-06,nike.com
945,53,0,132,62,0.053297996520996094,98,62,0.00407099723815918,95,62,0.0009679794311523438,87,62,3.409385681152344e-05,nike.com
1471,53,0,132,61,0.023029088973999023,98,61,0.0011110305786132812,95,61,2.8848648071289062e-05,87,61,2.6941299438476562e-05,nike.com
1452,45,0,120,45,4.0531158447265625e-06,132,63,0.012386083602905273,98,63,0.0008518695831298828,95,63,6.198883056640625e-05,nike.com
1201,47,0,132,63,0.012603998184204102,98,63,4.315376281738281e-05,95,63,7.486343383789062e-05,87,63,4.100799560546875e-05,nike.com
1473,54,0,132,62,0.031905174255371094,98,62,0.0005619525909423828,95,62,0.0005249977111816406,87,62,5.2928924560546875e-05,nike.com
1051,47,0,132,63,0.019176959991455078,98,63,0.00020313262939453125,95,63,0.0002589225769042969,87,63,0.00024700164794921875,nike.com
132,62,0,98,62,0.0009610652923583984,95,62,2.5033950805664062e-05,87,62,2.8133392333984375e-05,282,62,0.000514984130859375,nike.com
1473,46,0,132,62,0.06783008575439453,98,62,0.02441096305847168,95,62,6.508827209472656e-05,87,62,2.86102294921875e-06,nike.com
1472,54,0,132,61,0.05463385581970215,98,61,9.918212890625e-05,95,61,4.0531158447265625e-06,87,61,9.5367431640625e-07,nike.com
737,53,0,132,61,0.03952622413635254,318,61,0.0010838508605957031,339,53,0.023630142211914062,339,53,2.47955322265625e-05,nike.com
1201,47,0,132,63,0.02647089958190918,98,63,0.0025250911712646484,95,63,6.008148193359375e-05,87,63,8.893013000488281e-05,nike.com
945,47,0,132,62,0.024866819381713867,98,62,0.0020439624786376953,95,62,1.1920928955078125e-06,87,62,0.0007028579711914062,nike.com
439,48,0,132,63,0.03779101371765137,98,63,0.005262136459350586,95,63,3.0994415283203125e-05,87,63,4.291534423828125e-05,nike.com
573,47,0,132,62,0.019442081451416016,98,62,0.0005459785461425781,95,62,2.7894973754882812e-05,87,62,2.8133392333984375e-05,nike.com
1471,48,0,132,62,0.22325897216796875,98,62,0.02639293670654297,95,62,5.2928924560546875e-05,87,62,0.0001201629638671875,nike.com
736,54,0,132,62,0.02493882179260254,316,62,0.0008301734924316406,339,54,0.027644872665405273,339,54,3.409385681152344e-05,nike.com
945,50,0,132,62,0.019054889678955078,98,62,0.0015940666198730469,95,62,8.106231689453125e-06,87,62,2.86102294921875e-06,nike.com
955,52,0,132,62,0.06815814971923828,98,62,0.0005660057067871094,95,62,3.2901763916015625e-05,87,62,0.0012469291687011719,nike.com
1473,53,0,132,62,0.25306105613708496,98,62,4.482269287109375e-05,95,62,4.8160552978515625e-05,87,62,1.9073486328125e-06,nike.com
1472,46,0,132,62,0.013092041015625,98,62,0.002592802047729492,95,62,1.0013580322265625e-05,87,62,3.0994415283203125e-06,nike.com
1201,45,0,132,63,0.02141118049621582,98,63,0.007239818572998047,95,63,0.0013980865478515625,87,63,0.00027108192443847656,nike.com
945,52,0,132,62,0.0570218563079834,98,62,0.0013790130615234375,95,62,9.298324584960938e-05,87,62,4.0531158447265625e-06,nike.com
439,47,0,132,63,0.13327789306640625,98,63,0.0018470287322998047,95,63,7.295608520507812e-05,87,63,0.0004780292510986328,nike.com
1201,47,0,132,63,0.022140026092529297,98,63,7.104873657226562e-05,95,63,5.984306335449219e-05,87,63,5.1021575927734375e-05,nike.com
1452,46,0,119,46,5.0067901611328125e-06,132,63,0.01611781120300293,98,63,0.0017940998077392578,95,63,6.389617919921875e-05,nike.com
1051,45,0,132,63,0.10166406631469727,98,63,5.91278076171875e-05,95,63,5.793571472167969e-05,87,63,7.104873657226562e-05,nike.com
1201,47,0,132,63,0.017967939376831055,98,63,5.817413330078125e-05,95,63,5.4836273193359375e-05,87,63,0.0003631114959716797,nike.com
986,47,0,132,62,0.04781293869018555,98,62,0.0010039806365966797,95,62,3.814697265625e-05,87,62,2.86102294921875e-06,nike.com
986,46,0,132,62,0.4275479316711426,98,62,2.8133392333984375e-05,95,62,1.3828277587890625e-05,87,62,2.5033950805664062e-05,nike.com
1452,47,0,120,47,4.0531158447265625e-06,132,63,0.2255229949951172,98,63,0.004090070724487305,95,63,5.888938903808594e-05,nike.com
1472,47,0,132,62,0.01750493049621582,98,62,0.0002760887145996094,95,62,3.3855438232421875e-05,87,62,2.3126602172851562e-05,nike.com
945,47,0,132,62,0.06227898597717285,98,62,0.0006330013275146484,95,62,9.107589721679688e-05,87,62,1.1920928955078125e-05,nike.com
1452,47,0,119,47,5.0067901611328125e-06,132,63,0.05059695243835449,98,63,6.413459777832031e-05,95,63,5.3882598876953125e-05,nike.com
132,62,0,98,62,0.0001227855682373047,95,62,8.797645568847656e-05,87,62,2.5033950805664062e-05,1352,62,0.0002560615539550781,nike.com
986,50,0,132,63,0.026232004165649414,98,63,0.0005829334259033203,95,63,3.0040740966796875e-05,87,63,4.601478576660156e-05,nike.com
572,44,0,132,61,0.023832082748413086,98,61,0.00030803680419921875,95,61,2.5033950805664062e-05,87,61,2.193450927734375e-05,nike.com
1452,47,0,118,47,0.0001518726348876953,132,63,0.013364076614379883,98,63,0.0007939338684082031,95,63,4.601478576660156e-05,nike.com
1496,48,0,132,63,0.06918478012084961,98,63,0.001898050308227539,95,63,1.71661376953125e-05,87,63,0.0005669593811035156,nike.com
1452,47,0,119,47,5.0067901611328125e-06,132,63,0.047373056411743164,98,63,0.004235029220581055,95,63,6.103515625e-05,nike.com
1201,47,0,132,63,0.14367985725402832,98,63,0.0022449493408203125,95,63,5.1975250244140625e-05,87,63,5.1021575927734375e-05,nike.com
132,61,0,98,61,0.0019729137420654297,95,61,2.4080276489257812e-05,87,61,2.8848648071289062e-05,307,61,4.00543212890625e-05,nike.com
573,48,0,132,62,0.01497197151184082,98,62,0.0007441043853759766,95,62,3.504753112792969e-05,87,62,0.00012803077697753906,nike.com
1452,47,0,120,47,5.0067901611328125e-06,132,63,0.013093948364257812,98,63,7.200241088867188e-05,95,63,4.506111145019531e-05,nike.com
132,62,0,98,62,0.0014500617980957031,95,62,3.504753112792969e-05,87,62,1.8835067749023438e-05,615,62,0.001096963882446289,nike.com
1473,47,0,132,62,0.3853459358215332,98,62,0.0026090145111083984,95,62,5.1021575927734375e-05,87,62,8.106231689453125e-06,nike.com
559,48,0,132,62,0.023025035858154297,475,62,0.002505064010620117,339,48,0.039363861083984375,339,48,5.412101745605469e-05,nike.com
573,49,0,132,62,0.03350520133972168,98,62,0.00402379035949707,95,62,1.0013580322265625e-05,87,62,0.0006680488586425781,nike.com
1452,47,0,118,47,6.198883056640625e-06,132,63,0.02446579933166504,98,63,0.0008740425109863281,95,63,6.818771362304688e-05,nike.com
1105,47,0,132,63,0.025066852569580078,98,63,0.002601146697998047,95,63,2.9802322387695312e-05,87,63,4.506111145019531e-05,nike.com
1051,47,0,132,63,0.028650999069213867,98,63,0.0011050701141357422,95,63,6.985664367675781e-05,87,63,1.5020370483398438e-05,nike.com
439,47,0,132,63,0.031713008880615234,98,63,0.00038313865661621094,95,63,9.799003601074219e-05,87,63,0.0005669593811035156,nike.com
1051,52,0,132,63,0.011523008346557617,98,63,0.0032129287719726562,95,63,0.0034499168395996094,87,63,0.0030591487884521484,nike.com
1452,48,0,120,48,7.867813110351562e-06,132,63,0.01848316192626953,98,63,4.1961669921875e-05,95,63,4.0531158447265625e-06,nike.com
1398,54,0,132,62,0.07993197441101074,98,62,0.004323005676269531,95,62,5.602836608886719e-05,87,62,2.86102294921875e-06,nike.com
1452,52,0,143,52,3.814697265625e-06,132,63,0.2589731216430664,98,63,0.0008499622344970703,95,63,0.003804922103881836,nike.com
1051,47,0,132,63,0.029713869094848633,98,63,0.004511117935180664,95,63,0.0006110668182373047,87,63,0.0032129287719726562,nike.com
132,63,0,98,63,0.0012159347534179688,95,63,0.00010514259338378906,87,63,9.5367431640625e-07,368,63,0.000102996826171875,nike.com
986,46,0,132,62,0.026749134063720703,98,62,0.0038559436798095703,95,62,8.106231689453125e-06,87,62,1.0013580322265625e-05,nike.com
1368,50,0,132,62,0.038294076919555664,98,62,0.0073277950286865234,95,62,4.506111145019531e-05,87,62,3.504753112792969e-05,nike.com
1472,53,0,132,61,0.012948989868164062,98,61,0.001428842544555664,95,61,7.414817810058594e-05,87,61,4.0531158447265625e-06,nike.com
1452,47,0,121,47,5.0067901611328125e-06,132,63,0.027319908142089844,98,63,0.0008511543273925781,95,63,4.100799560546875e-05,nike.com
945,47,0,132,62,0.009897947311401367,98,62,3.504753112792969e-05,95,62,5.1975250244140625e-05,87,62,5.817413330078125e-05,nike.com
1452,47,0,132,63,0.03459000587463379,98,63,0.005232095718383789,95,63,5.0067901611328125e-06,87,63,0.0007760524749755859,nike.com
945,50,0,132,62,0.027872800827026367,98,62,0.004899024963378906,95,62,3.0994415283203125e-06,87,62,0.0001010894775390625,nike.com
1452,47,0,121,47,5.9604644775390625e-06,132,63,0.7843499183654785,98,63,0.0002701282501220703,95,63,5.602836608886719e-05,nike.com
1462,47,0,132,62,0.0808260440826416,98,62,0.0058100223541259766,95,62,3.1948089599609375e-05,87,62,3.0040740966796875e-05,nike.com
1452,45,0,119,45,5.0067901611328125e-06,132,63,0.028085947036743164,98,63,0.00013303756713867188,95,63,3.0994415283203125e-06,nike.com
1452,47,0,119,47,5.9604644775390625e-06,132,63,0.019115924835205078,98,63,0.0032110214233398438,95,63,0.0014488697052001953,nike.com
692,49,0,120,127,0.014028072357177734,132,127,0.00010609626770019531,529,127,0.00016188621520996094,311,49,0.022277116775512695,nike.com
1452,52,0,144,52,5.9604644775390625e-06,132,63,0.02452993392944336,98,63,0.002541065216064453,95,63,7.486343383789062e-05,nike.com
729,48,0,132,62,0.032029151916503906,98,62,4.38690185546875e-05,95,62,1.811981201171875e-05,87,62,6.389617919921875e-05,nike.com
1462,53,0,132,61,0.051509857177734375,98,61,0.0009889602661132812,95,61,2.4080276489257812e-05,87,61,4.9114227294921875e-05,nike.com
986,47,0,132,62,0.05387401580810547,98,62,1.9073486328125e-05,95,62,2.5987625122070312e-05,87,62,0.0031719207763671875,nike.com
1452,47,0,119,47,5.9604644775390625e-06,132,63,0.010053157806396484,98,63,0.0009198188781738281,95,63,4.9114227294921875e-05,nike.com
1452,47,0,120,47,5.0067901611328125e-06,132,63,0.011250019073486328,98,63,0.0015521049499511719,95,63,4.1961669921875e-05,nike.com
1051,46,0,132,63,0.023476839065551758,98,63,0.0022461414337158203,95,63,9.799003601074219e-05,87,63,0.0009868144989013672,nike.com
1472,53,0,132,62,0.01286005973815918,98,62,0.002125978469848633,95,62,4.00543212890625e-05,87,62,3.600120544433594e-05,nike.com
1452,48,0,120,48,6.9141387939453125e-06,132,63,0.05350494384765625,98,63,0.0004971027374267578,95,63,4.1961669921875e-05,nike.com
1105,48,0,132,62,0.03664088249206543,98,62,0.0029070377349853516,95,62,1.811981201171875e-05,87,62,0.00011587142944335938,nike.com
945,48,0,132,62,0.027125835418701172,98,62,0.002557039260864258,95,62,3.0040740966796875e-05,87,62,3.409385681152344e-05,nike.com
1452,45,0,120,45,4.0531158447265625e-06,132,63,0.10057997703552246,98,63,0.0042400360107421875,95,63,0.0008549690246582031,nike.com
1471,47,0,132,63,0.011143922805786133,98,63,0.0012938976287841797,95,63,3.600120544433594e-05,87,63,3.504753112792969e-05,nike.com
132,62,0,98,62,0.0008800029754638672,95,62,2.4080276489257812e-05,87,62,4.887580871582031e-05,597,62,0.00023508071899414062,nike.com
1051,52,0,132,63,0.0830988883972168,98,63,0.00029206275939941406,95,63,0.0003249645233154297,87,63,5.1975250244140625e-05,nike.com
945,48,0,132,62,0.035082101821899414,98,62,5.0067901611328125e-06,95,62,3.790855407714844e-05,87,62,2.3126602172851562e-05,nike.com
730,46,0,132,62,0.012434959411621094,98,62,0.0011279582977294922,95,62,9.059906005859375e-06,87,62,8.296966552734375e-05,nike.com
1051,49,0,132,63,0.03822588920593262,98,63,0.0050601959228515625,95,63,0.0022389888763427734,87,63,5.888938903808594e-05,nike.com
572,48,0,132,62,0.24404096603393555,98,62,2.7179718017578125e-05,95,62,0.00049591064453125,87,62,2.5987625122070312e-05,nike.com
945,46,0,132,62,0.030426025390625,98,62,0.0015521049499511719,95,62,0.0006809234619140625,87,62,1.5020370483398438e-05,nike.com
445,47,0,132,63,0.04133296012878418,318,63,0.018177032470703125,339,47,0.008584976196289062,339,47,2.6941299438476562e-05,nike.com
573,47,0,132,62,0.04584002494812012,98,62,2.1457672119140625e-06,95,62,5.888938903808594e-05,87,62,2.1457672119140625e-06,nike.com
945,46,0,132,62,0.015784025192260742,98,62,0.0032579898834228516,95,62,4.792213439941406e-05,87,62,9.107589721679688e-05,nike.com
945,48,0,132,63,0.018861055374145508,98,63,0.0007028579711914062,95,63,6.508827209472656e-05,87,63,2.384185791015625e-05,nike.com
439,47,0,132,63,0.015053987503051758,98,63,0.00014209747314453125,95,63,2.86102294921875e-06,87,63,6.508827209472656e-05,nike.com
1051,52,0,132,63,0.02131795883178711,98,63,7.104873657226562e-05,95,63,4.38690185546875e-05,87,63,3.719329833984375e-05,nike.com
132,63,0,193,63,0.0011930465698242188,339,47,0.04521894454956055,339,47,6.389617919921875e-05,1500,47,0.002975940704345703,nike.com
230,63,0,1437,47,0.5193741321563721,1452,47,0.024603843688964844,1452,47,0.02987504005432129,131,47,0.03471112251281738,nike.com
986,54,0,132,62,0.12158894538879395,98,62,0.00021195411682128906,95,62,0.0002830028533935547,87,62,2.5987625122070312e-05,nike.com
945,49,0,132,62,0.013737916946411133,98,62,0.0009090900421142578,95,62,1.0967254638671875e-05,87,62,2.193450927734375e-05,nike.com
1471,53,0,132,61,0.020215988159179688,98,61,0.0005719661712646484,95,61,7.605552673339844e-05,87,61,3.0994415283203125e-06,nike.com
1472,54,0,132,62,0.031032085418701172,98,62,0.002043008804321289,95,62,0.000514984130859375,87,62,0.00015091896057128906,nike.com
1472,47,0,132,62,0.011249065399169922,98,62,0.0009360313415527344,95,62,3.504753112792969e-05,87,62,7.891654968261719e-05,nike.com
955,49,0,132,63,0.01729297637939453,98,63,0.002527952194213867,95,63,2.3126602172851562e-05,87,63,4.1961669921875e-05,nike.com
945,46,0,132,62,0.11841106414794922,98,62,0.0023839473724365234,95,62,1.5974044799804688e-05,87,62,3.695487976074219e-05,nike.com
1452,47,0,121,47,4.0531158447265625e-06,132,63,0.03124380111694336,98,63,0.0039272308349609375,95,63,4.887580871582031e-05,nike.com
1473,47,0,132,62,0.0429840087890625,98,62,4.601478576660156e-05,95,62,2.86102294921875e-06,87,62,0.0002269744873046875,nike.com
574,46,0,132,62,0.04494214057922363,98,62,0.0018308162689208984,95,62,1.811981201171875e-05,87,62,0.00448298454284668,nike.com
132,62,0,98,62,1.621246337890625e-05,95,62,2.288818359375e-05,87,62,0.00011396408081054688,339,48,0.04847097396850586,nike.com
1472,53,0,132,61,0.009874820709228516,98,61,0.0011141300201416016,95,61,3.0994415283203125e-05,87,61,5.602836608886719e-05,nike.com
1051,51,0,132,63,0.021260976791381836,98,63,5.507469177246094e-05,95,63,0.00019788742065429688,87,63,4.0531158447265625e-06,nike.com
445,47,0,132,63,0.04131197929382324,318,63,0.0009121894836425781,339,47,0.0352938175201416,339,47,0.00011515617370605469,nike.com
986,52,0,132,62,0.023491859436035156,98,62,0.0070760250091552734,95,62,5.1021575927734375e-05,87,62,1.5020370483398438e-05,nike.com
1051,52,0,132,63,0.06857800483703613,98,63,0.00030112266540527344,95,63,0.0004379749298095703,87,63,0.0005669593811035156,nike.com
951,54,0,132,62,0.07358407974243164,339,54,0.025603055953979492,339,54,3.814697265625e-06,1500,54,0.016764163970947266,nike.com
1051,46,0,132,63,0.048770904541015625,98,63,0.0011110305786132812,95,63,8.392333984375e-05,87,63,9.512901306152344e-05,nike.com
132,61,0,98,61,0.00633692741394043,95,61,3.0040740966796875e-05,87,61,2.5987625122070312e-05,78,61,0.017116069793701172,nike.com
1452,47,0,119,47,5.0067901611328125e-06,132,63,0.012564897537231445,98,63,0.0009341239929199219,95,63,0.00011682510375976562,nike.com
733,48,0,132,62,0.27075910568237305,314,62,0.02933192253112793,323,48,0.0015599727630615234,339,48,2.6941299438476562e-05,nike.com
986,51,0,132,62,0.1434769630432129,98,62,0.0024509429931640625,95,62,3.695487976074219e-05,87,62,3.814697265625e-05,nike.com
132,63,0,98,63,0.00601506233215332,95,63,2.7894973754882812e-05,87,63,8.702278137207031e-05,1353,63,0.00026297569274902344,nike.com
986,49,0,132,62,0.039987802505493164,98,62,0.0035440921783447266,95,62,3.790855407714844e-05,87,62,2.7179718017578125e-05,nike.com
573,47,0,132,62,0.04243612289428711,98,62,0.0012497901916503906,95,62,3.814697265625e-05,87,62,1.2874603271484375e-05,nike.com
1452,47,0,119,47,4.0531158447265625e-06,132,63,0.02625894546508789,98,63,0.0027298927307128906,95,63,6.604194641113281e-05,nike.com
1472,49,0,132,62,0.012891054153442383,98,62,0.0007460117340087891,95,62,2.5987625122070312e-05,87,62,2.5033950805664062e-05,nike.com
1452,47,0,122,47,5.0067901611328125e-06,132,63,0.021287918090820312,98,63,0.00345611572265625,95,63,7.987022399902344e-05,nike.com
1201,47,0,132,63,0.014458894729614258,98,63,0.0003540515899658203,95,63,7.796287536621094e-05,87,63,5.602836608886719e-05,nike.com
1201,47,0,132,63,0.03158903121948242,98,63,7.510185241699219e-05,95,63,5.602836608886719e-05,87,63,6.580352783203125e-05,nike.com
730,47,0,132,62,0.16298890113830566,98,62,0.0005009174346923828,95,62,3.0040740966796875e-05,87,62,2.8133392333984375e-05,nike.com
730,48,0,132,62,0.05914783477783203,98,62,3.814697265625e-05,95,62,8.487701416015625e-05,87,62,0.0006840229034423828,nike.com
439,47,0,132,63,0.042791128158569336,98,63,0.0008568763732910156,95,63,7.009506225585938e-05,87,63,4.291534423828125e-05,nike.com
1452,45,0,145,45,2.1457672119140625e-06,132,63,0.10811281204223633,98,63,0.0028450489044189453,95,63,0.0009291172027587891,nike.com
132,62,0,98,62,0.0009448528289794922,95,62,5.9604644775390625e-06,87,62,0.0002741813659667969,632,62,0.00028586387634277344,nike.com
945,54,0,132,61,0.019370079040527344,98,61,2.9087066650390625e-05,95,61,2.384185791015625e-05,87,61,2.3126602172851562e-05,nike.com
1462,53,0,132,61,1.244771957397461,98,61,1.9073486328125e-05,95,61,3.2901763916015625e-05,87,61,0.0003490447998046875,nike.com
1452,47,0,120,47,4.0531158447265625e-06,132,63,0.8579108715057373,323,47,0.02816295623779297,323,47,4.220008850097656e-05,nike.com
132,62,0,98,62,0.0011699199676513672,95,62,4.506111145019531e-05,87,62,2.384185791015625e-05,323,47,0.027520179748535156,nike.com
1472,54,0,132,62,0.014290809631347656,98,62,0.0010540485382080078,95,62,1.9073486328125e-05,87,62,0.0006649494171142578,nike.com
1472,53,0,132,61,0.011902093887329102,98,61,0.0011928081512451172,95,61,2.9087066650390625e-05,87,61,3.409385681152344e-05,nike.com
1452,47,0,121,47,1.0013580322265625e-05,132,63,0.009273052215576172,98,63,0.0009438991546630859,95,63,6.389617919921875e-05,nike.com
553,48,0,132,62,0.11467790603637695,98,62,0.002749204635620117,95,62,3.3855438232421875e-05,87,62,1.5020370483398438e-05,nike.com
1051,47,0,132,63,0.02601003646850586,98,63,0.0009388923645019531,95,63,3.504753112792969e-05,87,63,0.00013303756713867188,nike.com
1452,46,0,121,46,5.0067901611328125e-06,132,63,0.1391608715057373,98,63,0.0003991127014160156,95,63,0.0007679462432861328,nike.com
945,48,0,132,62,0.02457714080810547,323,48,0.04032182693481445,323,48,0.00015115737915039062,600,62,0.007433891296386719,nike.com
986,46,0,132,62,0.07529211044311523,98,62,0.001096963882446289,95,62,4.0531158447265625e-06,87,62,1.9073486328125e-06,nike.com
1051,52,0,132,63,0.022283077239990234,98,63,0.0033080577850341797,95,63,5.602836608886719e-05,87,63,5.698204040527344e-05,nike.com
1471,48,0,132,63,0.09225702285766602,98,63,0.002765178680419922,95,63,4.482269287109375e-05,87,63,4.506111145019531e-05,nike.com
1452,45,0,146,45,5.0067901611328125e-06,132,63,0.02191615104675293,98,63,0.0015878677368164062,95,63,6.008148193359375e-05,nike.com
729,53,0,132,61,0.040022850036621094,98,61,0.0016021728515625,95,61,3.600120544433594e-05,87,61,1.5020370483398438e-05,nike.com
1471,48,0,132,63,0.02593207359313965,98,63,0.0012578964233398438,95,63,4.7206878662109375e-05,87,63,0.0003948211669921875,nike.com
1452,47,0,121,47,5.0067901611328125e-06,132,63,0.03659319877624512,98,63,0.0008809566497802734,95,63,0.00023698806762695312,nike.com
1452,45,0,146,45,1.71661376953125e-05,132,63,0.031317949295043945,98,63,0.00015997886657714844,95,63,5.0067901611328125e-06,nike.com
1472,55,0,132,62,0.012126922607421875,98,62,0.0008471012115478516,95,62,3.2901763916015625e-05,87,62,4.506111145019531e-05,nike.com
1452,47,0,118,47,5.0067901611328125e-06,132,63,0.08159804344177246,98,63,5.1975250244140625e-05,95,63,0.0011000633239746094,nike.com
1462,54,0,132,61,0.017360925674438477,98,61,0.0009589195251464844,95,61,4.00543212890625e-05,87,61,1.5020370483398438e-05,nike.com
1452,47,0,118,47,3.0994415283203125e-06,132,63,0.008117914199829102,98,63,0.0008330345153808594,95,63,6.794929504394531e-05,nike.com
1472,54,0,132,62,0.017993927001953125,98,62,0.0016450881958007812,95,62,2.09808349609375e-05,87,62,2.193450927734375e-05,nike.com
132,63,0,98,63,0.008237838745117188,95,63,0.0001380443572998047,87,63,1.9073486328125e-06,1151,63,0.0001430511474609375,nike.com
439,47,0,132,63,0.044487953186035156,98,63,5.888938903808594e-05,95,63,5.1975250244140625e-05,87,63,5.507469177246094e-05,nike.com
1452,45,0,146,45,4.0531158447265625e-06,132,63,0.036414146423339844,98,63,0.0006368160247802734,95,63,0.00086212158203125,nike.com
1452,47,0,121,47,6.198883056640625e-06,132,63,0.02453780174255371,98,63,0.0011870861053466797,95,63,5.602836608886719e-05,nike.com
1452,47,0,118,47,4.0531158447265625e-06,132,63,0.02151179313659668,98,63,7.605552673339844e-05,95,63,4.100799560546875e-05,nike.com
986,52,0,132,62,0.03589200973510742,98,62,0.0070269107818603516,95,62,2.193450927734375e-05,87,62,2.8133392333984375e-05,nike.com
1452,47,0,120,47,4.0531158447265625e-06,132,63,0.01714801788330078,98,63,0.0008089542388916016,95,63,0.0003230571746826172,nike.com
1051,46,0,132,63,0.014154911041259766,98,63,0.0009679794311523438,95,63,8.416175842285156e-05,87,63,0.0010228157043457031,nike.com
961,47,0,132,63,0.017062902450561523,721,63,0.0034410953521728516,339,47,0.048011064529418945,339,47,0.00016689300537109375,nike.com
1051,45,0,132,63,0.09142494201660156,98,63,0.0063440799713134766,95,63,7.200241088867188e-05,87,63,9.703636169433594e-05,nike.com
1051,45,0,132,63,0.01384592056274414,98,63,0.0012459754943847656,95,63,6.198883056640625e-05,87,63,6.604194641113281e-05,nike.com
945,53,0,132,62,0.04122185707092285,98,62,4.0531158447265625e-06,95,62,1.9073486328125e-06,87,62,0.00010919570922851562,nike.com
986,46,0,132,62,0.03510904312133789,98,62,0.004835844039916992,95,62,2.8133392333984375e-05,87,62,0.0005598068237304688,nike.com
945,54,0,132,61,0.027891159057617188,98,61,0.0010268688201904297,95,61,6.103515625e-05,87,61,1.9073486328125e-06,nike.com
1105,48,0,132,63,0.011749029159545898,98,63,0.0031719207763671875,95,63,6.389617919921875e-05,87,63,4.0531158447265625e-06,nike.com
736,46,0,132,63,0.15460610389709473,314,63,1.9073486328125e-06,323,46,0.04073214530944824,339,46,0.0005118846893310547,nike.com
1496,48,0,132,63,0.014098882675170898,98,63,0.0008859634399414062,95,63,3.314018249511719e-05,87,63,3.886222839355469e-05,nike.com
132,63,0,98,63,0.0056591033935546875,95,63,6.699562072753906e-05,87,63,0.000865936279296875,1304,63,0.0001518726348876953,nike.com
1497,47,0,132,63,0.011157035827636719,98,63,0.0007889270782470703,95,63,3.0994415283203125e-05,87,63,0.00018787384033203125,nike.com
1105,47,0,132,63,0.03880786895751953,98,63,0.0008120536804199219,95,63,3.910064697265625e-05,87,63,7.295608520507812e-05,nike.com
1452,46,0,122,46,5.0067901611328125e-06,132,63,0.022407054901123047,98,63,8.296966552734375e-05,95,63,0.0008878707885742188,nike.com
132,63,0,98,63,9.202957153320312e-05,95,63,2.5033950805664062e-05,139,63,0.0006258487701416016,323,45,0.2603580951690674,nike.com
1452,47,0,121,47,5.0067901611328125e-06,132,63,0.06783699989318848,98,63,5.507469177246094e-05,95,63,4.887580871582031e-05,nike.com
132,62,0,98,62,7.700920104980469e-05,95,62,4.887580871582031e-05,87,62,3.0994415283203125e-06,362,62,0.0002880096435546875,nike.com
1452,47,0,120,47,5.0067901611328125e-06,132,63,0.01149892807006836,98,63,0.005868196487426758,95,63,6.985664367675781e-05,nike.com
729,47,0,132,62,0.008722066879272461,98,62,0.0008418560028076172,95,62,2.5987625122070312e-05,87,62,7.82012939453125e-05,nike.com
1473,48,0,132,62,0.28874897956848145,98,62,0.008944034576416016,95,62,7.104873657226562e-05,87,62,4.0531158447265625e-06,nike.com
1462,47,0,132,61,0.04348587989807129,98,61,0.0014200210571289062,95,61,2.09808349609375e-05,87,61,1.9073486328125e-05,nike.com
945,46,0,132,62,0.01478886604309082,98,62,0.000720977783203125,95,62,3.910064697265625e-05,87,62,3.409385681152344e-05,nike.com
1473,51,0,132,63,0.017997026443481445,98,63,1.4066696166992188e-05,95,63,5.1975250244140625e-05,87,63,1.5020370483398438e-05,nike.com
730,48,0,132,62,0.02307891845703125,98,62,0.001032114028930664,95,62,4.506111145019531e-05,87,62,3.695487976074219e-05,nike.com
1051,49,0,132,63,0.054780006408691406,98,63,0.00010895729064941406,95,63,6.508827209472656e-05,87,63,5.1975250244140625e-05,nike.com
1452,47,0,121,47,2.09808349609375e-05,132,63,0.01343393325805664,98,63,0.0010650157928466797,95,63,6.103515625e-05,nike.com
945,47,0,132,62,0.055783987045288086,98,62,0.0006079673767089844,95,62,1.0967254638671875e-05,87,62,1.5974044799804688e-05,nike.com
1473,47,0,132,62,0.010660886764526367,98,62,0.0008211135864257812,95,62,4.0531158447265625e-06,87,62,0.00013899803161621094,nike.com
986,48,0,132,62,0.02937602996826172,98,62,0.001194000244140625,95,62,4.1961669921875e-05,87,62,3.600120544433594e-05,nike.com
1051,52,0,132,63,0.02644181251525879,98,63,9.512901306152344e-05,95,63,3.886222839355469e-05,87,63,9.512901306152344e-05,nike.com
1471,54,0,132,61,0.019017934799194336,98,61,0.001260995864868164,95,61,2.1457672119140625e-06,87,61,0.0002288818359375,nike.com
132,62,0,98,62,0.0013608932495117188,95,62,2.4080276489257812e-05,87,62,5.0067901611328125e-05,80,62,0.0001938343048095703,nike.com
986,49,0,132,62,0.03800010681152344,98,62,0.002210855484008789,95,62,2.2172927856445312e-05,87,62,3.886222839355469e-05,nike.com
1452,47,0,121,47,5.9604644775390625e-06,132,63,0.010798215866088867,98,63,0.0006229877471923828,95,63,7.295608520507812e-05,nike.com
